Meyerozyma guilliermondii ATCC 6260	294746		Meyerozyma guilliermondii	Meyerozyma	Debaryomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Meye_guil_ATCC_6260	meyeGuil_ATCC6260
Nannizzia gypsea CBS 118893	535722		Nannizzia gypsea	Nannizzia	Arthrodermataceae	Onygenales	Eurotiomycetidae	Eurotiomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Micr_gyps_CBS_118893	micrGyps_CBS_118893
Microbotryum lychnidis-dioicae p1A1 Lamole	683840		Microbotryum lychnidis-dioicae	Microbotryum	Microbotryaceae	Microbotryales		Microbotryomycetes	Pucciniomycotina	Basidiomycota	Dikarya	Fungi	Micr_viol_p1A1_Lamole	micrViol_P1A1_LAMOLE
Millerozyma farinosa CBS 7064	559304		Millerozyma farinosa	Millerozyma	Debaryomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Mill_fari_CBS_7064	millFari_CBS_7064
Mortierella verticillata NRRL 6337	1069443		Mortierella verticillata	Mortierella	Mortierellaceae	Mortierellales		Mortierellomycetes	Mortierellomycotina	Mucoromycota		Fungi	Mort_vert_NRRL_6337	mortVert_NRRL_6337
Mrakia frigida	29902		Mrakia frigida	Mrakia	Mrakiaceae	Cystofilobasidiales		Tremellomycetes	Agaricomycotina	Basidiomycota	Dikarya	Fungi	Mrak_frig_Nwmf_AP1	mrakFrig_NWMF_AP1
Mucor ambiguus	91626		Mucor ambiguus	Mucor	Mucoraceae	Mucorales		Mucoromycetes	Mucoromycotina	Mucoromycota		Fungi	Muco_ambi_NBRC_6742	mucoAmbi_NBRC_6742
Mucor circinelloides f. circinelloides 1006PhL	1220926		Mucor circinelloides	Mucor	Mucoraceae	Mucorales		Mucoromycetes	Mucoromycotina	Mucoromycota		Fungi	Muco_circ_f_circinelloides_1006PhL	mucoCirc_F_CIRCINELLOIDES_1006
Mucor irregularis B50	1290454		Mucor irregularis	Mucor	Mucoraceae	Mucorales		Mucoromycetes	Mucoromycotina	Mucoromycota		Fungi	Muco_irre_B50	mucoIrre_B50
Thermothelomyces thermophila ATCC 42464	573729		Thermothelomyces thermophila	Thermothelomyces	Chaetomiaceae	Sordariales	Sordariomycetidae	Sordariomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Myce_ther_ATCC_42464	myceTher_ATCC42464
Mycosphaerella sp. Ston1	333113		Mycosphaerella sp. Ston1	Mycosphaerella	Mycosphaerellaceae	Capnodiales	Dothideomycetidae	Dothideomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Myco_Ston1	mycoSp_STON1
Exutisphaerella laricina CBS 326.52	1367536		Exutisphaerella laricina	Exutisphaerella	Mycosphaerellaceae	Capnodiales	Dothideomycetidae	Dothideomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Myco_lari_CBS_326_52	mycoLari_CBS_326_52
Naumovozyma castellii CBS 4309	1064592		Naumovozyma castellii	Naumovozyma	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Naum_cast_CBS_4309	naumCast_CBS_4309
Naumovozyma dairenensis CBS 421	1071378		Naumovozyma dairenensis	Naumovozyma	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Naum_dair_CBS_421	naumDair_CBS_421
[Nectria] haematococca mpVI 77-13-4	660122		[Nectria] haematococca	Fusarium	Nectriaceae	Hypocreales	Hypocreomycetidae	Sordariomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Nect_haem_mpVI_77_13_4	nectHaem_MPVI_77_13_4
Nematocida sp. 1 ERTm2	944018		Nematocida sp. 1	Nematocida						Microsporidia		Fungi	Nema_1_ERTm2	nemaSp_1_ERTM2
Nematocida parisii ERTm1	881290		Nematocida parisii	Nematocida						Microsporidia		Fungi	Nema_pari_ERTm1	nemaPari_ERTM1
Nematocida parisii ERTm3	935791		Nematocida parisii	Nematocida						Microsporidia		Fungi	Nema_pari_ERTm3	nemaPari_ERTM3
Neofusicoccum parvum UCRNP2	1287680		Neofusicoccum parvum	Neofusicoccum	Botryosphaeriaceae	Botryosphaeriales		Dothideomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Neof_parv_UCRNP2	neofParv_UCRNP2
Aspergillus fischeri NRRL 181	331117		Aspergillus fischeri	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetidae	Eurotiomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Neos_fisc_NRRL_181	neosFisc_NRRL_181
Neurospora africana FGSC 1740	1266766		Neurospora africana	Neurospora	Sordariaceae	Sordariales	Sordariomycetidae	Sordariomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Neur_afri_FGSC_1740	neurAfri_FGSC_1740
Neurospora crassa	5141		Neurospora crassa	Neurospora	Sordariaceae	Sordariales	Sordariomycetidae	Sordariomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Neur_cras_73	neurCras_73
Neurospora crassa OR74A	367110		Neurospora crassa	Neurospora	Sordariaceae	Sordariales	Sordariomycetidae	Sordariomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Neur_cras_OR74A	neurCras_OR74A
Neurospora pannonica FGSC 7221	1266714		Neurospora pannonica	Neurospora	Sordariaceae	Sordariales	Sordariomycetidae	Sordariomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Neur_pann_FGSC_7221	neurPann_FGSC_7221
Neurospora sublineolata FGSC 5508	1266767		Neurospora sublineolata	Neurospora	Sordariaceae	Sordariales	Sordariomycetidae	Sordariomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Neur_subl_FGSC_5508	neurSubl_FGSC_5508
Neurospora terricola FGSC 1889	1266715		Neurospora terricola	Neurospora	Sordariaceae	Sordariales	Sordariomycetidae	Sordariomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Neur_terr_FGSC_1889	neurTerr_FGSC_1889
Neurospora tetrasperma FGSC 2508	510951		Neurospora tetrasperma	Neurospora	Sordariaceae	Sordariales	Sordariomycetidae	Sordariomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Neur_tetr_FGSC_2508	neurTetr_FGSC_2508
Neurospora tetrasperma FGSC 2509	510952		Neurospora tetrasperma	Neurospora	Sordariaceae	Sordariales	Sordariomycetidae	Sordariomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Neur_tetr_FGSC_2509	neurTetr_FGSC_2509
Nilaparvata lugens yeast-like symbiont	36927		Nilaparvata lugens yeast-like symbiont							Ascomycota	Dikarya	Fungi	Nila_luge_yeast_like_symbiont_Hangzhou	nilaLuge_YEAST_LIKE_SYMBIONT_H
Nosema apis BRL 01	1037528		Nosema apis	Nosema	Nosematidae					Microsporidia		Fungi	Nose_apis_BRL_01	noseApis_BRL_01
Nosema bombycis CQ1	578461		Nosema bombycis	Nosema	Nosematidae					Microsporidia		Fungi	Nose_bomb_CQ1	noseBomb_CQ1
Ogataea parapolymorpha DL-1	871575		Ogataea parapolymorpha	Ogataea	Pichiaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Ogat_para_DL_1	ogatPara_DL_1
Omphalotus olearius VT 653.13	1128401		Omphalotus olearius	Omphalotus	Omphalotaceae	Agaricales	Agaricomycetidae	Agaricomycetes	Agaricomycotina	Basidiomycota	Dikarya	Fungi	Omph_olea_VT_653_13	omphOlea_VT_653_13
Ophiostoma novo-ulmi subsp. novo-ulmi H327	1224258		Ophiostoma novo-ulmi	Ophiostoma	Ophiostomataceae	Ophiostomatales	Sordariomycetidae	Sordariomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Ophi_novo_novo_ulmi_H327	ophiNovo_NOVO_ULMI_H327
Ophiostoma piceae UAMH 11346	1262450		Ophiostoma piceae	Ophiostoma	Ophiostomataceae	Ophiostomatales	Sordariomycetidae	Sordariomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Ophi_pice_UAMH_11346	ophiPice_UAMH_11346
Ophiocordyceps sinensis CO18	911162		Ophiocordyceps sinensis	Ophiocordyceps	Ophiocordycipitaceae	Hypocreales	Hypocreomycetidae	Sordariomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Ophi_sine_CO18	ophiSine_CO18
Paracoccidioides brasiliensis Pb03	482561		Paracoccidioides brasiliensis	Paracoccidioides		Onygenales	Eurotiomycetidae	Eurotiomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Para_bras_Pb03	paraBras_PB03
Paracoccidioides brasiliensis Pb18	502780		Paracoccidioides brasiliensis	Paracoccidioides		Onygenales	Eurotiomycetidae	Eurotiomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Para_bras_Pb18	paraBras_PB18
Paracoccidioides lutzii Pb01	502779		Paracoccidioides lutzii	Paracoccidioides		Onygenales	Eurotiomycetidae	Eurotiomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Para_lutzii_Pb01	paraSp_LUTZII_PB01
Paracoccidioides lutzii Pb01	502779		Paracoccidioides lutzii	Paracoccidioides		Onygenales	Eurotiomycetidae	Eurotiomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Para_lutzii_Pb01_1	paraSp_LUTZII_PB01_1
Parasitella parasitica	35722		Parasitella parasitica	Parasitella	Mucoraceae	Mucorales		Mucoromycetes	Mucoromycotina	Mucoromycota		Fungi	Para_para_CBS_412_66_NGI_315_ade	paraPara_CBS_412_66_NGI_315_AD
Passalora fulva CBS 131901	1156157		Passalora fulva	Passalora	Mycosphaerellaceae	Capnodiales	Dothideomycetidae	Dothideomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Pass_fulv_CBS_131901	passFulv_CBS_131901
Penicillium camemberti FM 013	1429867		Penicillium camemberti	Penicillium	Aspergillaceae	Eurotiales	Eurotiomycetidae	Eurotiomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Peni_came_FM_013	peniCame_FM_013
Penicillium chrysogenum KF-25	1218708		Penicillium chrysogenum	Penicillium	Aspergillaceae	Eurotiales	Eurotiomycetidae	Eurotiomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Peni_chry_KF_25	peniChry_KF_25
Penicillium chrysogenum NCPC10086	1297591		Penicillium chrysogenum	Penicillium	Aspergillaceae	Eurotiales	Eurotiomycetidae	Eurotiomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Peni_chry_NCPC10086	peniChry_NCPC10086
Penicillium chrysogenum	5076		Penicillium chrysogenum	Penicillium	Aspergillaceae	Eurotiales	Eurotiomycetidae	Eurotiomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Peni_chry_P2niaD18	peniChry_P2NIAD18
Penicillium digitatum PHI26	1170229		Penicillium digitatum	Penicillium	Aspergillaceae	Eurotiales	Eurotiomycetidae	Eurotiomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Peni_digi_PHI26	peniDigi_PHI26
Penicillium digitatum Pd1	1170230		Penicillium digitatum	Penicillium	Aspergillaceae	Eurotiales	Eurotiomycetidae	Eurotiomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Peni_digi_Pd1	peniDigi_PD1
Penicillium oxalicum 114-2	933388		Penicillium oxalicum	Penicillium	Aspergillaceae	Eurotiales	Eurotiomycetidae	Eurotiomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Peni_oxal_114_2	peniOxal_114_2
Penicillium oxalicum JU-A10-T	933390		Penicillium oxalicum	Penicillium	Aspergillaceae	Eurotiales	Eurotiomycetidae	Eurotiomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Peni_oxal_JU_A10_T	peniOxal_JU_A10_T
Penicillium paxilli ATCC 26601	1292256		Penicillium paxilli	Penicillium	Aspergillaceae	Eurotiales	Eurotiomycetidae	Eurotiomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Peni_paxi_ATCC_26601	peniPaxi_ATCC26601
Penicillium roqueforti FM164	1365484		Penicillium roqueforti	Penicillium	Aspergillaceae	Eurotiales	Eurotiomycetidae	Eurotiomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Peni_roqu_FM164	peniRoqu_FM164
Penicillium rubens Wisconsin 54-1255	500485		Penicillium rubens	Penicillium	Aspergillaceae	Eurotiales	Eurotiomycetidae	Eurotiomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Peni_rube_Wisconsin_54_1255	peniRube_WISCONSIN_54_1255
Pestalotiopsis fici W106-1	1229662		Pestalotiopsis fici	Pestalotiopsis	Sporocadaceae	Xylariales	Xylariomycetidae	Sordariomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Pest_fici_W106_1	pestFici_W106_1
Phlebiopsis gigantea 11061_1 CR5-6	745531		Phlebiopsis gigantea	Phlebiopsis	Phanerochaetaceae	Polyporales		Agaricomycetes	Agaricomycotina	Basidiomycota	Dikarya	Fungi	Phle_giga_11061_1_CR5_6	phleGiga_11061_1_CR5_6
Phlebopus portentosus	80661		Phlebopus portentosus	Phlebopus	Boletinellaceae	Boletales	Agaricomycetidae	Agaricomycetes	Agaricomycotina	Basidiomycota	Dikarya	Fungi	Phle_port_PP33	phlePort_PP33
Pleurotus ostreatus PC15	1137138		Pleurotus ostreatus	Pleurotus	Pleurotaceae	Agaricales	Agaricomycetidae	Agaricomycetes	Agaricomycotina	Basidiomycota	Dikarya	Fungi	Pleu_ostr_PC15	pleuOstr_PC15
Plicaturopsis crispa FD-325 SS-3	944288		Plicaturopsis crispa	Plicaturopsis	Amylocorticiaceae	Amylocorticiales	Agaricomycetidae	Agaricomycetes	Agaricomycotina	Basidiomycota	Dikarya	Fungi	Plic_cris_FD_325_SS_3	plicCris_FD_325_SS_3
Podospora anserina S mat+	515849		Podospora anserina	Podospora	Lasiosphaeriaceae	Sordariales	Sordariomycetidae	Sordariomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Podo_anse_S_mat+	podoAnse_S_MAT+
Moesziomyces antarcticus	84753		Moesziomyces antarcticus	Moesziomyces	Ustilaginaceae	Ustilaginales		Ustilaginomycetes	Ustilaginomycotina	Basidiomycota	Dikarya	Fungi	Pseu_anta_JCM_10317	pseuAnta_JCM_10317
Moesziomyces antarcticus T-34	1151754		Moesziomyces antarcticus	Moesziomyces	Ustilaginaceae	Ustilaginales		Ustilaginomycetes	Ustilaginomycotina	Basidiomycota	Dikarya	Fungi	Pseu_anta_T_34	pseuAnta_T_34
Kalmanozyma brasiliensis	1392244		Kalmanozyma brasiliensis	Kalmanozyma	Ustilaginaceae	Ustilaginales		Ustilaginomycetes	Ustilaginomycotina	Basidiomycota	Dikarya	Fungi	Pseu_bras_GHG001	pseuBras_GHG001
Pseudogymnoascus destructans 20631-21	658429		Pseudogymnoascus destructans	Pseudogymnoascus	Pseudeurotiaceae			Leotiomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Pseu_dest_20631_21	pseuDest_20631_21
Pseudocercospora fijiensis CIRAD86	383855		Pseudocercospora fijiensis	Pseudocercospora	Mycosphaerellaceae	Capnodiales	Dothideomycetidae	Dothideomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Pseu_fiji_CIRAD86	pseuFiji_CIRAD86
Anthracocystis flocculosa PF-1	1277687		Anthracocystis flocculosa	Anthracocystis	Ustilaginaceae	Ustilaginales		Ustilaginomycetes	Ustilaginomycotina	Basidiomycota	Dikarya	Fungi	Pseu_floc_PF_1	pseuFloc_PF_1
Pseudozyma hubeiensis SY62	1305764		Pseudozyma hubeiensis	Pseudozyma	Ustilaginaceae	Ustilaginales		Ustilaginomycetes	Ustilaginomycotina	Basidiomycota	Dikarya	Fungi	Pseu_hube_SY62	pseuHube_SY62
Pseudocercospora pini-densiflorae CBS 125139	1367541		Pseudocercospora pini-densiflorae	Pseudocercospora	Mycosphaerellaceae	Capnodiales	Dothideomycetidae	Dothideomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Pseu_pini_CBS_125139	pseuPini_CBS_125139
Puccinia graminis f. sp. tritici CRL 75-36-700-3	418459		Puccinia graminis	Puccinia	Pucciniaceae	Pucciniales		Pucciniomycetes	Pucciniomycotina	Basidiomycota	Dikarya	Fungi	Pucc_gram_f_tritici_CRL_75_36_700_3	puccGram_F_SP_TRITICI_CRL_75_3
Puccinia striiformis f. sp. tritici CY32	1240226		Puccinia striiformis	Puccinia	Pucciniaceae	Pucciniales		Pucciniomycetes	Pucciniomycotina	Basidiomycota	Dikarya	Fungi	Pucc_stri_f_tritici_CY32	puccStri_F_SP_TRITICI_CY32
Puccinia triticina 1-1 BBBD Race 1	630390		Puccinia triticina	Puccinia	Pucciniaceae	Pucciniales		Pucciniomycetes	Pucciniomycotina	Basidiomycota	Dikarya	Fungi	Pucc_trit_1_1_BBBD_Race_1	puccTrit_1_1_BBBD_RACE_1
Pseudopyrenochaeta lycopersici CRA-PAV_ER 1211	1331946		Pseudopyrenochaeta lycopersici	Pseudopyrenochaeta	Pseudopyrenochaetaceae	Pleosporales	Pleosporomycetidae	Dothideomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Pyre_lyco_CRA_PAV_ER_1211	pyreLyco_CRA_PAV_ER_1211
Pyrenophora seminiperda CCB06	1302712		Pyrenophora seminiperda	Pyrenophora	Pleosporaceae	Pleosporales	Pleosporomycetidae	Dothideomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Pyre_semi_CCB06	pyreSemi_CCB06
Pyrenophora teres f. teres 0-1	861557		Pyrenophora teres	Pyrenophora	Pleosporaceae	Pleosporales	Pleosporomycetidae	Dothideomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Pyre_tere_f_teres_0_1	pyreTere_F_TERES_0_1
Pyrenophora tritici-repentis Pt-1C-BFP	426418		Pyrenophora tritici-repentis	Pyrenophora	Pleosporaceae	Pleosporales	Pleosporomycetidae	Dothideomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Pyre_trit_Pt_1C_BFP	pyreTrit_PT_1C_BFP
Rhinocladiella mackenziei CBS 650.93	1442369		Rhinocladiella mackenziei	Rhinocladiella	Herpotrichiellaceae	Chaetothyriales	Chaetothyriomycetidae	Eurotiomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Rhin_mack_CBS_650_93	rhinMack_CBS_650_93
Rhizopus delemar RA 99-880	246409		Rhizopus delemar	Rhizopus	Rhizopodaceae	Mucorales		Mucoromycetes	Mucoromycotina	Mucoromycota		Fungi	Rhiz_dele_RA_99_880	rhizDele_RA_99_880
Rhizopus delemar Type II NRRL 21446	1279484		Rhizopus delemar	Rhizopus	Rhizopodaceae	Mucorales		Mucoromycetes	Mucoromycotina	Mucoromycota		Fungi	Rhiz_dele_Type_II_NRRL_21446	rhizDele_TYPE_II_NRRL_21446
Rhizopus delemar Type II NRRL 21447	1279483		Rhizopus delemar	Rhizopus	Rhizopodaceae	Mucorales		Mucoromycetes	Mucoromycotina	Mucoromycota		Fungi	Rhiz_dele_Type_II_NRRL_21447	rhizDele_TYPE_II_NRRL_21447
Rhizopus delemar Type II NRRL 21477	1279481		Rhizopus delemar	Rhizopus	Rhizopodaceae	Mucorales		Mucoromycetes	Mucoromycotina	Mucoromycota		Fungi	Rhiz_dele_Type_II_NRRL_21477	rhizDele_TYPE_II_NRRL_21477
Rhizophagus irregularis DAOM 181602=DAOM 197198	747089		Rhizophagus irregularis	Rhizophagus	Glomeraceae	Glomerales		Glomeromycetes	Glomeromycotina	Mucoromycota		Fungi	Rhiz_irre_DAOM_181602_DAOM_197198	rhizIrre_DAOM_181602_DAOM_1971
Rhizomucor miehei CAU432	1031333		Rhizomucor miehei	Rhizomucor	Lichtheimiaceae	Mucorales		Mucoromycetes	Mucoromycotina	Mucoromycota		Fungi	Rhiz_mieh_CAU432	rhizMieh_CAU432
Rhizopus oryzae 99-892	1279482		Rhizopus oryzae	Rhizopus	Rhizopodaceae	Mucorales		Mucoromycetes	Mucoromycotina	Mucoromycota		Fungi	Rhiz_oryz_99_892	rhizOryz_99_892
Rhizopus oryzae HUMC 02	1279480		Rhizopus oryzae	Rhizopus	Rhizopodaceae	Mucorales		Mucoromycetes	Mucoromycotina	Mucoromycota		Fungi	Rhiz_oryz_HUMC_02	rhizOryz_HUMC_02
Rhizoctonia solani AG-1 IA	983506		Rhizoctonia solani	Rhizoctonia	Ceratobasidiaceae	Cantharellales		Agaricomycetes	Agaricomycotina	Basidiomycota	Dikarya	Fungi	Rhiz_sola_AG_1_IA_AG_1IA	rhizSola_AG_1_IA_AG_1IA
Rhizoctonia solani AG-8 WAC10335	1287689		Rhizoctonia solani	Rhizoctonia	Ceratobasidiaceae	Cantharellales		Agaricomycetes	Agaricomycotina	Basidiomycota	Dikarya	Fungi	Rhiz_sola_AG_8_WAC10335	rhizSola_AG_8_WAC10335
Rhodotorula toruloides MTCC 457	1165933		Rhodotorula toruloides	Rhodotorula	Sporidiobolaceae	Sporidiobolales		Microbotryomycetes	Pucciniomycotina	Basidiomycota	Dikarya	Fungi	Rhod_toru_MTCC_457	rhodToru_MTCC_457
Rhodotorula toruloides NP11	1130832		Rhodotorula toruloides	Rhodotorula	Sporidiobolaceae	Sporidiobolales		Microbotryomycetes	Pucciniomycotina	Basidiomycota	Dikarya	Fungi	Rhod_toru_NP11	rhodToru_NP11
Rozella allomycis CSF55	988480		Rozella allomycis	Rozella						Cryptomycota		Fungi	Roze_allo_CSF55	rozeAllo_CSF55
Saccharomycetaceae sp. 'Ashbya aceri'	566037		Saccharomycetaceae sp. 'Ashbya aceri'		Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_Ashbya_aceri	saccSp_ASHBYA_ACERI
Saccharomyces arboricola H-6	1160507		Saccharomyces arboricola	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_arbo_H_6	saccArbo_H_6
Saccharomyces sp. 'boulardii'	252598		Saccharomyces sp. 'boulardii'	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_boulardii_17	saccSp_BOULARDII_17
Saccharomyces sp. 'boulardii'	252598		Saccharomyces sp. 'boulardii'	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_boulardii_ATCC_MYA_796	saccSp_BOULARDII_ATCCMYA_796
Saccharomyces cerevisiae AWRI796	764097		Saccharomyces cerevisiae	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_cere_AWRI796	saccCere_AWRI796
Saccharomyces cerevisiae CBS 7960	929587		Saccharomyces cerevisiae	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_cere_CBS_7960	saccCere_CBS_7960
Saccharomyces cerevisiae CEN.PK113-7D	889517		Saccharomyces cerevisiae	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_cere_CEN_PK113_7D	saccCere_CEN_PK113_7D
Saccharomyces cerevisiae CLIB215	464025		Saccharomyces cerevisiae	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_cere_CLIB215	saccCere_CLIB215
Saccharomyces cerevisiae CLIB324	929629		Saccharomyces cerevisiae	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_cere_CLIB324	saccCere_CLIB324
Saccharomyces cerevisiae CLIB382	947035		Saccharomyces cerevisiae	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_cere_CLIB382	saccCere_CLIB382
Saccharomyces cerevisiae EC1118	643680		Saccharomyces cerevisiae	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_cere_EC1118	saccCere_EC1118
Saccharomyces cerevisiae EC9-8	1095001		Saccharomyces cerevisiae	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_cere_EC9_8	saccCere_EC9_8
Saccharomyces cerevisiae FL100	947036		Saccharomyces cerevisiae	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_cere_FL100	saccCere_FL100
Saccharomyces cerevisiae FostersB	764102		Saccharomyces cerevisiae	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_cere_FostersB	saccCere_FOSTERSB
Saccharomyces cerevisiae Kyokai no. 7	721032		Saccharomyces cerevisiae	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_cere_Kyokai_no_7	saccCere_KYOKAI_NO_7
Saccharomyces cerevisiae Lalvin QA23	764098		Saccharomyces cerevisiae	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_cere_Lalvin_QA23	saccCere_LALVIN_QA23
Saccharomyces cerevisiae P283	1177187		Saccharomyces cerevisiae	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_cere_P283	saccCere_P283
Saccharomyces cerevisiae P301	1182968		Saccharomyces cerevisiae	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_cere_P301	saccCere_P301
Saccharomyces cerevisiae PW5	947039		Saccharomyces cerevisiae	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_cere_PW5	saccCere_PW5
Saccharomyces cerevisiae R008	1182966		Saccharomyces cerevisiae	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_cere_R008	saccCere_R008
Saccharomyces cerevisiae R103	1182967		Saccharomyces cerevisiae	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_cere_R103	saccCere_R103
Saccharomyces cerevisiae RM11-1a	285006		Saccharomyces cerevisiae	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_cere_RM11_1a	saccCere_RM11_1A
Saccharomyces cerevisiae S288C	559292		Saccharomyces cerevisiae	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_cere_S288c	saccCere_S288C
Saccharomyces cerevisiae Sigma1278b	658763		Saccharomyces cerevisiae	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_cere_Sigma1278b	saccCere_SIGMA1278B
